chart_id,slug,title,url,has_map_tab,max_time,min_time,default_tab,is_published,entity_type,single_year_data,len_years,has_timeline
1030,per-capita-meat-consumption-by-type-kilograms-per-year,Per capita meat consumption by type,https://ourworldindata.org/grapher/per-capita-meat-consumption-by-type-kilograms-per-year,No,2022,1961,,True,,No,62,Yes
1031,per-capita-milk-consumption,Milk  supply per person,https://ourworldindata.org/grapher/per-capita-milk-consumption?tab=map,Yes,2022,1961,map,True,,No,62,Yes
1033,children-per-woman-vs-population-growth,Children per woman vs. Natural population growth,https://ourworldindata.org/grapher/children-per-woman-vs-population-growth,No,2023,0,,True,,No,255,Yes
1035,share-of-calories-from-animal-protein-vs-gdp-per-capita,Share of calories from animal protein vs. GDP per capita,https://ourworldindata.org/grapher/share-of-calories-from-animal-protein-vs-gdp-per-capita,No,2023,0,,True,,No,789,Yes
1037,fruit-consumption-vs-gdp-per-capita,Fruit consumption vs. GDP per capita,https://ourworldindata.org/grapher/fruit-consumption-vs-gdp-per-capita,No,2024,1961,,True,,No,64,Yes
1038,egg-production-thousand-tonnes,Egg production,https://ourworldindata.org/grapher/egg-production-thousand-tonnes?tab=map,Yes,2023,1961,map,True,,No,63,Yes
1039,per-capita-egg-consumption-kilograms-per-year,Per capita egg consumption,https://ourworldindata.org/grapher/per-capita-egg-consumption-kilograms-per-year?tab=map,Yes,2022,1961,map,True,,No,62,Yes
1040,egg-yield-per-bird,Eggs per bird,https://ourworldindata.org/grapher/egg-yield-per-bird?tab=map,Yes,2023,1961,map,True,,No,63,Yes
1041,share-of-consumer-expenditure-spent-on-food,Share of consumer expenditure spent on food,https://ourworldindata.org/grapher/share-of-consumer-expenditure-spent-on-food?tab=map,Yes,2023,2017,map,True,,No,7,Yes
1042,food-expenditure-per-person-per-year,Food expenditure per person,https://ourworldindata.org/grapher/food-expenditure-per-person-per-year?tab=map,Yes,2023,2017,map,True,,No,7,Yes
1044,food-expenditure-share-gdp,Share of expenditure spent on food vs. total consumer expenditure,https://ourworldindata.org/grapher/food-expenditure-share-gdp,No,2023,2017,,True,,No,7,Yes
1045,food-expenditure-vs-gdp,Annual food expenditure vs. total consumer expenditure,https://ourworldindata.org/grapher/food-expenditure-vs-gdp,No,2023,2017,,True,,No,7,Yes
1046,land-use,Land use,https://ourworldindata.org/grapher/land-use,No,2022,1961,,True,,No,62,Yes
1048,long-term-prices-food,Long-term global prices of food commodities,https://ourworldindata.org/grapher/long-term-prices-food,No,2020,1850,,True,commodity,No,171,Yes
1049,suicide-rate,Suicide rate,https://ourworldindata.org/grapher/suicide-rate?tab=map,Yes,2021,2000,,False,,No,22,Yes
1052,commodity-price-index-cereal-crops-and-petroleum,Global commodity price index of cereal crops and petroleum,https://ourworldindata.org/grapher/commodity-price-index-cereal-crops-and-petroleum,No,2020,1850,,True,,No,171,Yes
1054,index-of-us-maternal-mortality-and-female-labor-force-participation-flfp,Index of US maternal mortality and female labor force participation (FLFP),https://ourworldindata.org/grapher/index-of-us-maternal-mortality-and-female-labor-force-participation-flfp,No,2005,1900,,False,country,No,15,Yes
1058,number-of-people-employed-in-agriculture,Number of people employed in agriculture,https://ourworldindata.org/grapher/number-of-people-employed-in-agriculture?tab=map,Yes,2019,1801,,True,,No,172,Yes
1060,output-of-key-industrial-sectors-in-england-and-the-uk,Output of key industrial sectors in the United Kingdom,https://ourworldindata.org/grapher/output-of-key-industrial-sectors-in-england-and-the-uk,No,1870,1270,,True,,No,601,Yes
1061,output-of-key-service-and-industrial-sectors-in-england-and-the-uk,Output of key service and industrial sectors in the United Kingdom,https://ourworldindata.org/grapher/output-of-key-service-and-industrial-sectors-in-england-and-the-uk,No,1870,1270,,True,country,No,601,Yes
1063,population-of-all-world-regions-including-the-un-projection-until-2100,"World population by region, including UN projections",https://ourworldindata.org/grapher/population-of-all-world-regions-including-the-un-projection-until-2100,No,2100,2024,,False,,No,77,Yes
1067,share-of-total-energy-used-in-agriculture-and-forestry,Share of total energy used in agriculture and forestry,https://ourworldindata.org/grapher/share-of-total-energy-used-in-agriculture-and-forestry,No,2009,1971,,True,,No,39,Yes
1068,polio-vaccine-coverage-of-one-year-olds,Share of one-year-olds who are vaccinated against polio,https://ourworldindata.org/grapher/polio-vaccine-coverage-of-one-year-olds?tab=map,Yes,2024,1980,map,True,,No,45,Yes
1070,pesticide-breakdown-by-type,Pesticide breakdown by type,https://ourworldindata.org/grapher/pesticide-breakdown-by-type,No,2022,1990,,True,,No,33,Yes
1072,fertilizer-production-by-nutrient-type-npk,Fertilizer production by nutrient type,https://ourworldindata.org/grapher/fertilizer-production-by-nutrient-type-npk,No,2022,1961,,True,,No,62,Yes
1073,pesticide-use-per-hectare-of-cropland,Pesticide use per hectare of cropland,https://ourworldindata.org/grapher/pesticide-use-per-hectare-of-cropland?tab=map,Yes,2022,1990,map,True,,No,33,Yes
1077,drug-overdose-death-rates,Drug overdose death rate by drug type,https://ourworldindata.org/grapher/drug-overdose-death-rates,No,2020,1999,,True,,No,22,Yes
1080,share-of-food-expenditure-vs-food-expenditure,Share of expenditure spent on food vs. food expenditure per person,https://ourworldindata.org/grapher/share-of-food-expenditure-vs-food-expenditure,No,2023,2017,,True,,No,7,Yes
1088,phosphate-application-per-hectare-of-cropland,Phosphate fertilizer use per hectare of cropland,https://ourworldindata.org/grapher/phosphate-application-per-hectare-of-cropland?tab=map,Yes,2022,1961,map,True,,No,62,Yes
1089,nitrogen-fertilizer-application-per-hectare-of-cropland,Nitrogen fertilizer use per hectare of cropland,https://ourworldindata.org/grapher/nitrogen-fertilizer-application-per-hectare-of-cropland?tab=map,Yes,2022,1961,map,True,,No,62,Yes
1090,potash-fertilizer-application-per-hectare-of-cropland,Potash fertilizer use per hectare of cropland,https://ourworldindata.org/grapher/potash-fertilizer-application-per-hectare-of-cropland?tab=map,Yes,2022,1961,map,True,,No,62,Yes
1100,fertility-and-female-labor-force-participation,Fertility rate versus female labor force participation rate,https://ourworldindata.org/grapher/fertility-and-female-labor-force-participation,No,2023,0,,True,,No,255,Yes
1101,grazing-land-use-over-the-long-term,Grazing land use over the long-term,https://ourworldindata.org/grapher/grazing-land-use-over-the-long-term,No,2023,0,,True,,No,116,Yes
1102,total-agricultural-area-over-the-long-term,Agricultural area over the long-term,https://ourworldindata.org/grapher/total-agricultural-area-over-the-long-term,No,2023,0,,True,,No,116,Yes
1103,cropland-per-person-over-the-long-term,Cropland per person over the long-term,https://ourworldindata.org/grapher/cropland-per-person-over-the-long-term,No,2023,0,,True,,No,116,Yes
1104,total-agricultural-land-use-per-person,Agricultural land use per person,https://ourworldindata.org/grapher/total-agricultural-land-use-per-person?tab=map,Yes,2023,0,,True,region,No,116,Yes
1108,global-warming-potential-of-greenhouse-gases-over-100-year-timescale-gwp,Global warming potential of greenhouse gases relative to CO2,https://ourworldindata.org/grapher/global-warming-potential-of-greenhouse-gases-over-100-year-timescale-gwp,No,2021,2021,,True,greenhouse gas,Yes,1,Yes
1109,global-fatalities-from-aviation-accidents-and-hijackings,Fatalities from airliner accidents and hijackings,https://ourworldindata.org/grapher/global-fatalities-from-aviation-accidents-and-hijackings,No,2022,1942,,True,,No,81,Yes
1110,fatal-airliner-accidents-hijacking-incidents,Fatal airliner accidents and hijacking incidents,https://ourworldindata.org/grapher/fatal-airliner-accidents-hijacking-incidents,No,2022,1942,,True,,No,81,Yes
1111,air-passengers-carried,Air passengers,https://ourworldindata.org/grapher/air-passengers-carried?tab=map,Yes,2021,1970,map,True,,No,52,Yes
1120,average-height-of-men-by-year-of-birth,Average height of men by year of birth,https://ourworldindata.org/grapher/average-height-of-men-by-year-of-birth?tab=map,Yes,2000,1550,,True,,No,37,Yes
1125,the-decade-of-the-last-recorded-case-of-paralytic-polio-by-country,The decade of the last recorded wild paralytic polio case,https://ourworldindata.org/grapher/the-decade-of-the-last-recorded-case-of-paralytic-polio-by-country?tab=map,Yes,2023,2023,map,True,,Yes,1,Yes
1126,the-number-of-reported-paralytic-polio-cases,Reported cases of paralytic polio,https://ourworldindata.org/grapher/the-number-of-reported-paralytic-polio-cases?tab=map,Yes,2023,1980,,True,,No,44,Yes
1127,fruit-consumption-by-fruit-type,Fruit consumption by type,https://ourworldindata.org/grapher/fruit-consumption-by-fruit-type,No,2022,1961,,True,,No,62,Yes
1129,nitrous-oxide-emissions-by-sector,Nitrous oxide emissions by sector,https://ourworldindata.org/grapher/nitrous-oxide-emissions-by-sector,No,2022,1990,,True,,No,33,Yes
1131,cereal-yield-vs-gdp-per-capita,Cereal yield vs. GDP per capita,https://ourworldindata.org/grapher/cereal-yield-vs-gdp-per-capita,No,2024,0,,True,,No,256,Yes
1133,life-expectancy-at-birth-including-the-un-projections,"Life expectancy, including UN projections",https://ourworldindata.org/grapher/life-expectancy-at-birth-including-the-un-projections?tab=map,Yes,2100,1950,,True,,No,151,Yes
1135,decade-in-which-smallpox-ceased-to-be-endemic-by-country,Smallpox: when was it eliminated in each country?,https://ourworldindata.org/grapher/decade-in-which-smallpox-ceased-to-be-endemic-by-country?tab=map,Yes,0,0,map,True,,Yes,1,Yes
1140,projections-of-the-number-of-children-per-woman-by-education-scenario,Projections of the fertility rate by education scenario,https://ourworldindata.org/grapher/projections-of-the-number-of-children-per-woman-by-education-scenario,No,2100,1955,,True,country and region,No,30,Yes
1141,average-usual-weekly-hours-worked-women-15-years-and-older,"Average usual weekly hours worked, women 15 years and older",https://ourworldindata.org/grapher/average-usual-weekly-hours-worked-women-15-years-and-older,No,2016,1983,,True,,No,34,Yes
1144,female-labor-force-participation-rates-by-national-per-capita-income,Female labor force participation rate vs. GDP per capita,https://ourworldindata.org/grapher/female-labor-force-participation-rates-by-national-per-capita-income,No,2024,1990,,True,,No,35,Yes
1147,female-labor-force-participation-rates,Female labor force participation rate,https://ourworldindata.org/grapher/female-labor-force-participation-rates?tab=map,Yes,2024,1990,map,True,,No,35,Yes
1148,female-labor-force-participation-rates-latest-vs-1980,Female labor force participation rate: 1980 vs. 2023,https://ourworldindata.org/grapher/female-labor-force-participation-rates-latest-vs-1980,No,2023,0,,True,,No,255,Yes
1149,fertilizer-consumption-per-hectare-vs-gdp-per-capita,Fertilizer use vs. GDP per capita,https://ourworldindata.org/grapher/fertilizer-consumption-per-hectare-vs-gdp-per-capita,No,2024,1961,,True,,No,64,Yes
1152,fertilizer-application-rates-over-the-long-run,Fertilizer application rates over the long-run,https://ourworldindata.org/grapher/fertilizer-application-rates-over-the-long-run,No,2014,1880,,True,,No,21,Yes
1154,pesticide-use-tonnes,Pesticide use,https://ourworldindata.org/grapher/pesticide-use-tonnes?tab=map,Yes,2022,1990,map,True,,No,33,Yes
1160,share-primary-school-age-out-of-school,Share of primary-school-age children who are out of school,https://ourworldindata.org/grapher/share-primary-school-age-out-of-school?tab=map,Yes,2024,1970,map,False,,No,55,Yes
1162,female-labor-force-participation-rates-by-family-benefits-public-spending,Female labor force participation rates by family benefits public spending,https://ourworldindata.org/grapher/female-labor-force-participation-rates-by-family-benefits-public-spending,No,2024,0,,True,,No,256,Yes
1167,female-employment-to-population-ratio,Female employment-to-population ratio,https://ourworldindata.org/grapher/female-employment-to-population-ratio?tab=map,Yes,2023,1960,map,True,,No,64,Yes
1168,modeled-female-employment-to-population-ratio,Female employment-to-population ratio,https://ourworldindata.org/grapher/modeled-female-employment-to-population-ratio?tab=map,Yes,2024,1991,map,True,,No,34,Yes
1169,female-employment-to-population-ratio-latest-vs-1980,"Female employment-to-population ratio, 2023 vs. 1980",https://ourworldindata.org/grapher/female-employment-to-population-ratio-latest-vs-1980,No,2023,0,,True,,No,255,Yes
1170,universal-suffrage-women-lexical,Women's universal right to vote,https://ourworldindata.org/grapher/universal-suffrage-women-lexical?tab=map,Yes,2024,1789,map,True,,No,236,Yes
1178,male-vs-female-informal-employment-as-share-of-total-employment,Share of workers in informal employment: male vs. female,https://ourworldindata.org/grapher/male-vs-female-informal-employment-as-share-of-total-employment,No,2024,2000,,True,,No,25,Yes
1179,average-daily-time-spent-by-women-on-domestic-work-paid-and-unpaid,Average daily time spent by women on domestic work (paid and unpaid),https://ourworldindata.org/grapher/average-daily-time-spent-by-women-on-domestic-work-paid-and-unpaid?tab=map,Yes,2015,1997,map,True,,No,19,Yes
1180,what-percentage-of-the-us-public-approves-of-working-wives,What percentage of the US public approves of working wives?,https://ourworldindata.org/grapher/what-percentage-of-the-us-public-approves-of-working-wives,No,1998,1936,,True,,No,21,Yes
1184,female-to-male-ratio-of-time-devoted-to-unpaid-care-work,Female-to-male ratio of time devoted to unpaid care work,https://ourworldindata.org/grapher/female-to-male-ratio-of-time-devoted-to-unpaid-care-work?tab=map,Yes,2014,2014,,True,,Yes,1,Yes
1185,female-employment-vs-public-spending-on-family-benefits-oecd,Female employment vs. public spending on family benefits,https://ourworldindata.org/grapher/female-employment-vs-public-spending-on-family-benefits-oecd,No,2024,0,,True,,No,256,Yes
1187,reported-paralytic-polio-cases-and-deaths-in-the-united-states-since-1910,Reported polio cases and deaths,https://ourworldindata.org/grapher/reported-paralytic-polio-cases-and-deaths-in-the-united-states-since-1910,No,2023,1910,,True,,No,113,Yes
1189,female-and-male-life-expectancy-at-birth-in-years,Life expectancy by gender,https://ourworldindata.org/grapher/female-and-male-life-expectancy-at-birth-in-years,No,2023,1950,,True,,No,74,Yes
1190,women-can-take-the-same-jobs-as-men,Women can take the same jobs as men,https://ourworldindata.org/grapher/women-can-take-the-same-jobs-as-men?tab=map,Yes,2023,1970,map,True,,No,54,Yes
1192,crude-birth-rate,Birth rate,https://ourworldindata.org/grapher/crude-birth-rate?tab=map,Yes,latest,earliest,map,True,country or region,No,74,Yes
1193,total-fertility-rate-including-un-projections-through-2100,"Fertility rate: children per woman, including UN projections",https://ourworldindata.org/grapher/total-fertility-rate-including-un-projections-through-2100?tab=map,Yes,2100,1950,,False,,No,151,Yes
1194,child-mortality-rate-including-un-projections-through-2100,"Child mortality rate, including UN projections",https://ourworldindata.org/grapher/child-mortality-rate-including-un-projections-through-2100?tab=map,Yes,2100,1950,,True,,No,151,Yes
